,Unnamed: 0,compound,negative,neutral,positive,screen_name,created_at,full_text,full_text_3,retweet_count,favorite_count,user_mentions
83,83,-0.1531,0.078,0.922,0.0,jimcramer,2019-01-15 16:18:42,RT Research analyst breaks down what the Action Alerts Plus team is watching after JPMs earnings miss For more of t ,"Research analyst @ZevFima breaks down what the Action Alerts Plus team is watching after $JPM's earnings miss. For more of the latest from @JimCramer and the team, check out AAP today: https://t.co/8tdvoFY905 https://t.co/GGkfhPs2X1",5,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""ZevFima"", ""name"": ""Zev Fima"", ""id"": 4330115835, ""id_str"": ""4330115835"", ""indices"": [32, 40]}]"
84,84,0.0,0.0,1.0,0.0,jimcramer,2019-01-15 16:26:35,RT So whats really going on in retail breaks it down on ,So what's really going on in retail? @JimCramer breaks it down on @RealMoney: https://t.co/pNSFWTz32k https://t.co/Z0MWp1R8Cv,7,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [52, 62]}, {""screen_name"": ""realmoney"", ""name"": ""Real Money"", ""id"": 390812646, ""id_str"": ""390812646"", ""indices"": [81, 91]}]"
85,85,0.5859,0.0,0.8170000000000001,0.183,jimcramer,2019-01-15 16:27:18,RT Regardless of which side gets its way sees a few ways for investors to win by buying DLTR ,"Regardless of which side gets its way, @JimCramer sees a few ways for investors to win by buying $DLTR https://t.co/3ZteIZL7Z0",7,0,"[{""screen_name"": ""MadMoneyOnCNBC"", ""name"": ""Mad Money On CNBC"", ""id"": 16451932, ""id_str"": ""16451932"", ""indices"": [3, 18]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [59, 69]}]"
86,86,0.0,0.0,1.0,0.0,jimcramer,2019-01-15 17:21:01,Why says banks are a must own for years not just weeks or months ,,4,26,"[{""screen_name"": ""DougKass"", ""name"": ""Douglas Kass"", ""id"": 19988458, ""id_str"": ""19988458"", ""indices"": [4, 13]}]"
87,87,0.0,0.0,1.0,0.0,jimcramer,2019-01-15 17:43:32,RT If you were bearish on 1224 and youre bullish now might I inquire what is different except price,"If you were bearish on 12/24 and you're bullish now, might I inquire what is different except price?",66,0,"[{""screen_name"": ""hmeisler"", ""name"": ""Helene Meisler"", ""id"": 38476367, ""id_str"": ""38476367"", ""indices"": [3, 12]}]"
88,88,0.8176,0.0,0.444,0.556,jimcramer,2019-01-15 17:43:58, How much fun is this I love this show,,3,10,"[{""screen_name"": ""HalftimeReport"", ""name"": ""CNBC Halftime Report"", ""id"": 234905402, ""id_str"": ""234905402"", ""indices"": [0, 15]}]"
89,89,0.3612,0.0,0.28600000000000003,0.7140000000000001,jimcramer,2019-01-15 17:44:17,thank you ,,1,5,[]
90,90,0.0,0.0,1.0,0.0,jimcramer,2019-01-15 17:44:33,i meant bozos ,,3,29,[]
91,91,-0.29600000000000004,0.306,0.6940000000000001,0.0,jimcramer,2019-01-15 17:49:36,there is no Dana only Zule,,11,108,[]
92,92,0.2263,0.0,0.345,0.655,jimcramer,2019-01-15 17:51:00,Okay Krusty ,,4,29,[]
93,93,0.6369,0.0,0.606,0.39399999999999996,jimcramer,2019-01-15 17:51:32,RT KOAO ready and always entertained by my man FlyEagleFly ,#KOAO ready and always entertained by my man @jimcramer .... #FlyEagleFly https://t.co/w4WXbzDF3g,3,0,"[{""screen_name"": ""petenajarian"", ""name"": ""Pete Najarian"", ""id"": 14292717, ""id_str"": ""14292717"", ""indices"": [3, 16]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [63, 73]}]"
94,94,0.4404,0.127,0.636,0.237,jimcramer,2019-01-15 17:53:18,RT great eppisode of today with the Najarian brothers and There is no ,great eppisode of @HalftimeReport today with the Najarian brothers (@jonnajarian @petenajarian) and @jimcramer “There is no Dana. Only Zuul.”,2,0,"[{""screen_name"": ""1goebel"", ""name"": ""Alexander Goebel"", ""id"": 63764710, ""id_str"": ""63764710"", ""indices"": [3, 11]}, {""screen_name"": ""HalftimeReport"", ""name"": ""CNBC Halftime Report"", ""id"": 234905402, ""id_str"": ""234905402"", ""indices"": [31, 46]}, {""screen_name"": ""jonnajarian"", ""name"": ""Jon Najarian"", ""id"": 14115408, ""id_str"": ""14115408"", ""indices"": [81, 93]}, {""screen_name"": ""petenajarian"", ""name"": ""Pete Najarian"", ""id"": 14292717, ""id_str"": ""14292717"", ""indices"": [94, 107]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [113, 123]}]"
95,95,0.0,0.0,1.0,0.0,jimcramer,2019-01-15 17:54:10,RT and break down the big banks and what could come next ,.@JimCramer and @KatherineRooss break down the big banks and what could come next: https://t.co/8tdvoGfJRD https://t.co/PwQuUp0BbC,10,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [16, 26]}]"
96,96,0.0,0.0,1.0,0.0,jimcramer,2019-01-15 18:19:02,RT s breaks down StockoftheDay DAL Read more here ,.@RealMoney's @KevinCurranRM breaks down #StockoftheDay $DAL. Read more here: https://t.co/Mjv5jcrZex https://t.co/Jm4qXYMB73,4,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""realmoney"", ""name"": ""Real Money"", ""id"": 390812646, ""id_str"": ""390812646"", ""indices"": [16, 26]}, {""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [29, 43]}]"
97,97,0.0,0.0,1.0,0.0,jimcramer,2019-01-15 19:23:00, is living on the edge with NFLX ,,5,20,"[{""screen_name"": ""Sarge986"", ""name"": ""Stephen Guilfoyle"", ""id"": 378334234, ""id_str"": ""378334234"", ""indices"": [1, 10]}]"
98,98,0.4404,0.0,0.861,0.139,jimcramer,2019-01-15 19:53:42,RT Now up on The Game of Thrones The day will come when you think you are safe and ,"Now up on @realmoney @jimcramer @tomkeene @TeamCavuto The Game of Thrones ""The day will come when you think you are safe and happy, and your joy will turn to ashes in your mouth."" - Tyrion https://t.co/Ygg4jFbloI In keeping with this view I have added to my $SPY short at",4,0,"[{""screen_name"": ""DougKass"", ""name"": ""Douglas Kass"", ""id"": 19988458, ""id_str"": ""19988458"", ""indices"": [3, 12]}, {""screen_name"": ""realmoney"", ""name"": ""Real Money"", ""id"": 390812646, ""id_str"": ""390812646"", ""indices"": [24, 34]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [35, 45]}, {""screen_name"": ""tomkeene"", ""name"": ""tom keene"", ""id"": 25709609, ""id_str"": ""25709609"", ""indices"": [46, 55]}, {""screen_name"": ""TeamCavuto"", ""name"": ""Neil Cavuto"", ""id"": 223970563, ""id_str"": ""223970563"", ""indices"": [56, 67]}]"
99,99,0.4927,0.0,0.556,0.444,jimcramer,2019-01-15 19:54:04,you are a very good person ,,0,45,[]
100,100,0.875,0.0,0.524,0.47600000000000003,jimcramer,2019-01-15 19:54:18,RT Thank you I love and the info and fun with the crew today with ,Thank you! @JDTrader71 I love @HalftimeReport and the info and fun with the crew today with @jimcramer @petenajarian @jonnajarian @terranovajoe @Stephanie_Link @SullyCNBC Good show y'all.,4,0,"[{""screen_name"": ""jonnajarian"", ""name"": ""Jon Najarian"", ""id"": 14115408, ""id_str"": ""14115408"", ""indices"": [3, 15]}, {""screen_name"": ""JDTrader71"", ""name"": ""JD Trader"", ""id"": 752935488168693765, ""id_str"": ""752935488168693765"", ""indices"": [28, 39]}, {""screen_name"": ""HalftimeReport"", ""name"": ""CNBC Halftime Report"", ""id"": 234905402, ""id_str"": ""234905402"", ""indices"": [47, 62]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [109, 119]}, {""screen_name"": ""petenajarian"", ""name"": ""Pete Najarian"", ""id"": 14292717, ""id_str"": ""14292717"", ""indices"": [120, 133]}]"
101,101,-0.3818,0.14,0.86,0.0,jimcramer,2019-01-15 20:27:14,the vast majority of the followers weighing in say we are going to go down big i disagree,,24,294,[]
102,102,0.0,0.0,1.0,0.0,jimcramer,2019-01-15 20:27:32,A difference maker for many ,,2,15,[]
103,103,-0.9118,0.441,0.5589999999999999,0.0,jimcramer,2019-01-15 20:31:49,Sparky i was 100 in cash for the 87 crash i screamed bloody murder about getting out in 2008 Whats the deal ,,7,150,[]
104,104,0.0,0.0,1.0,0.0,jimcramer,2019-01-15 20:45:33,i wrote a piece in that talked about the prowess of Walmart ,,2,12,[]
105,105,0.0,0.0,1.0,0.0,jimcramer,2019-01-15 21:08:02,ATampTs IoT Chief talks connected cars partnerships with cloud giants and more via ,,4,14,"[{""screen_name"": ""EricJhonsa"", ""name"": ""Eric Jhonsa"", ""id"": 572077039, ""id_str"": ""572077039"", ""indices"": [87, 98]}]"
106,106,0.6808,0.0,0.47200000000000003,0.528,jimcramer,2019-01-15 21:09:43,thanks for remembering i had lots of help ,,6,89,[]
107,107,0.0,0.0,1.0,0.0,jimcramer,2019-01-15 21:55:01,Netflixs Big Price Hike Could Add More Than 1 Billion to Its Annual Revenue ,,11,63,"[{""screen_name"": ""EricJhonsa"", ""name"": ""Eric Jhonsa"", ""id"": 572077039, ""id_str"": ""572077039"", ""indices"": [80, 91]}]"
108,108,0.0,0.0,1.0,0.0,jimcramer,2019-01-15 22:51:33,Here s to Stacy Keach the voice of Cramerica ,,13,305,"[{""screen_name"": ""StacyKeach1"", ""name"": ""Stacy Keach"", ""id"": 31339382, ""id_str"": ""31339382"", ""indices"": [49, 61]}]"
109,109,-0.2411,0.395,0.605,0.0,jimcramer,2019-01-15 23:56:47,not sure thats current ,,1,7,[]
110,110,0.4019,0.0,0.0,1.0,jimcramer,2019-01-15 23:57:56,yes ,,1,16,[]
111,111,0.0538,0.13699999999999998,0.7190000000000001,0.14400000000000002,jimcramer,2019-01-15 23:58:53,jeez that is so wrong Its about the handshake and the installed base and best of breed Too much emphasis on Judith frankly ,,4,19,[]
112,112,0.0,0.0,1.0,0.0,jimcramer,2019-01-15 23:59:31,it is possible Too many naysayers here It has to be Apples legacy to fix this system ,,6,41,[]
113,113,0.0,0.0,1.0,0.0,jimcramer,2019-01-15 23:59:56,RT Hey s right on this one AppleBuyEpic JudyFromWisconsin,"Hey @tim_cook, @jimcramer’s right on this one! #AppleBuyEpic #JudyFromWisconsin",4,0,"[{""screen_name"": ""BadgerToro"", ""name"": ""M.Wade A."", ""id"": 353443110, ""id_str"": ""353443110"", ""indices"": [3, 14]}, {""screen_name"": ""tim_cook"", ""name"": ""Tim Cook"", ""id"": 1636590253, ""id_str"": ""1636590253"", ""indices"": [20, 29]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [31, 41]}]"
114,114,-0.128,0.111,0.889,0.0,jimcramer,2019-01-16 00:10:03,Chart of the Day Delta and Dividends or Discounters and Demand Drivers Via ,,4,9,"[{""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [77, 91]}]"
115,115,0.4939,0.0,0.882,0.11800000000000001,jimcramer,2019-01-16 02:47:01,the lesson of today was pretty simple listen to the call Anyone who listened to the UNH call would have known to buy not sell,,9,111,[]
116,116,0.5106,0.0,0.7190000000000001,0.281,jimcramer,2019-01-16 02:49:28,stories like these are why i cannot emphasize enough how important the watch is ,,17,197,[]
117,117,0.0,0.0,1.0,0.0,jimcramer,2019-01-16 03:05:15,RT Will buy epicsystems thinks they should ,Will @apple buy #epicsystems? @jimcramer thinks they should! https://t.co/QwV16WCc2h @LIZZYGURDUS,5,0,"[{""screen_name"": ""JulieIskow"", ""name"": ""Julie Iskow"", ""id"": 69198064, ""id_str"": ""69198064"", ""indices"": [3, 14]}, {""screen_name"": ""Apple"", ""name"": ""Apple"", ""id"": 380749300, ""id_str"": ""380749300"", ""indices"": [21, 27]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [48, 58]}, {""screen_name"": ""lizzygurdus"", ""name"": ""Lizzy Gurdus"", ""id"": 3593255608, ""id_str"": ""3593255608"", ""indices"": [104, 116]}]"
118,118,0.3612,0.0,0.667,0.33299999999999996,jimcramer,2019-01-16 09:26:26,Thank you for Marley s new toys ,,3,19,"[{""screen_name"": ""BluestoneLane"", ""name"": ""Bluestone Lane"", ""id"": 1545729600, ""id_str"": ""1545729600"", ""indices"": [10, 24]}]"
119,119,0.2263,0.0,0.725,0.275,jimcramer,2019-01-16 09:28:33,Oils up 8 cents we are okay,,14,107,[]
120,120,0.0,0.0,1.0,0.0,jimcramer,2019-01-16 09:54:00,this is why the Epic acquisition works ,,2,26,[]
121,121,0.0772,0.0,0.9640000000000001,0.036000000000000004,jimcramer,2019-01-16 09:57:03,First i think it is spelled buffoon Second they would not be in charge of your medical records Sparky You would be with your watch and your cellphone Apple just want to handshake with the medical community ,,4,64,[]
122,122,0.8689,0.0,0.747,0.253,jimcramer,2019-01-16 09:58:36,Its a fun job to work about 100 hours with my team especially Ben Stoto and come up with good ideas The only repercussion would be positive for the consumer and therefore Apple ,,2,23,[]
123,123,-0.0572,0.03,0.97,0.0,jimcramer,2019-01-16 10:34:05,Apple doesnt want to be in the medical device business The Idea behind Epic is to unify the system around one standardNow they dont talk to each other Talk to the big hospitals and you will know what i am saying ,,7,29,[]
124,124,-0.5423,0.18,0.7609999999999999,0.059000000000000004,jimcramer,2019-01-16 10:34:54,We are trying to offer constructive solutions to difficult problems that Apple can execute What are you coming up with at home Lets work together,,17,283,[]
125,125,-0.5267,0.298,0.7020000000000001,0.0,jimcramer,2019-01-16 12:21:14,Oil down 45 centsbad day It is that stupid,,12,108,[]
126,126,0.2263,0.0,0.927,0.073,jimcramer,2019-01-16 12:21:22,RT If you are in the South Florida area I will be talking about my 15 Surprises for 2019 this evening at the annual Financial Ma ,If you are in the South Florida area I will be talking about my 15 Surprises for 2019 this evening at the annual Financial Markets Forecast for the CFA Society of South Florida. https://t.co/msPskLwet2 @jimcramer @tomkeene @SquawkCNBC CNBCFastmoney @teamcavuto @beckyquick,8,0,"[{""screen_name"": ""DougKass"", ""name"": ""Douglas Kass"", ""id"": 19988458, ""id_str"": ""19988458"", ""indices"": [3, 12]}]"
127,127,-0.4767,0.22,0.78,0.0,jimcramer,2019-01-16 13:49:01,Aurinia Pharmaceuticals has broken out on the upside how to buy it ,,12,20,"[{""screen_name"": ""BruceKamich"", ""name"": ""Bruce Kamich, CMT"", ""id"": 1410125744, ""id_str"": ""1410125744"", ""indices"": [71, 83]}]"
128,128,0.4939,0.171,0.47100000000000003,0.359,jimcramer,2019-01-16 14:07:57,Goldman Sachs gains on excellent earnings despite sustained shroud of scandal ,,13,22,"[{""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [79, 93]}]"
129,129,0.0,0.0,0.0,0.0,jimcramer,2019-01-16 14:14:08,M I C K E Y M O U S E,,14,90,[]
130,130,0.6486,0.0,0.629,0.371,jimcramer,2019-01-16 14:14:13,RT The nearterm technical prospects for Goldman Sachs have improved via ,The near-term technical prospects for Goldman Sachs have improved https://t.co/pAFbplRjIs via @RealMoney,8,0,"[{""screen_name"": ""BruceKamich"", ""name"": ""Bruce Kamich, CMT"", ""id"": 1410125744, ""id_str"": ""1410125744"", ""indices"": [3, 15]}, {""screen_name"": ""realmoney"", ""name"": ""Real Money"", ""id"": 390812646, ""id_str"": ""390812646"", ""indices"": [111, 121]}]"
131,131,0.0,0.0,1.0,0.0,jimcramer,2019-01-16 14:30:54,RT We re halfway through January Did you make any financial New Year s Resolutions What were they How are they coming a ,We’re halfway through January. Did you make any financial New Year’s Resolutions? What were they? How are they coming along?,28,0,"[{""screen_name"": ""KennethLFisher"", ""name"": ""Ken Fisher"", ""id"": 818996878951862273, ""id_str"": ""818996878951862273"", ""indices"": [3, 18]}]"
132,132,0.29600000000000004,0.0,0.732,0.268,jimcramer,2019-01-16 15:02:02,RT Join and LIVE at 10 ET ,Join @JimCramer and @KatherineRooss LIVE at 10 ET https://t.co/BeBBnW2F1q,4,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [20, 30]}]"
133,133,0.0,0.0,1.0,0.0,jimcramer,2019-01-16 15:14:01,RT Earnings season is here and so is s next membersonly Action Alerts Plus call Jim is going over all of the names ,Earnings season is here and so is @JimCramer's next members-only Action Alerts Plus call. Jim is going over all of the names in his charitable portfolio on January 17 at 11:30 ET. Tune in here: https://t.co/8tdvoFY905 https://t.co/vmGqDYUvKS,17,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [49, 59]}]"
134,134,0.4404,0.0,0.919,0.081,jimcramer,2019-01-16 16:03:45,Its a funny thing as you get older you do tend to change your view if only because of estate planning i have helped enough older people to know this So personal guarantees can be changed ,,2,12,[]
135,135,0.5994,0.0,0.741,0.259,jimcramer,2019-01-16 16:04:30,I think would have been a good combo with Apple but i am sure they passed during the transition ,,1,8,"[{""screen_name"": ""athenahealth"", ""name"": ""athenahealth"", ""id"": 17028879, ""id_str"": ""17028879"", ""indices"": [8, 21]}]"
136,136,0.2225,0.182,0.535,0.28300000000000003,jimcramer,2019-01-16 16:04:34,RT Retail isnt just some losing ETF There are winners AND losers explains ,"Retail isn't just some losing ETF. There are winners AND losers, @JimCramer explains https://t.co/UGiteRrbns",2,0,"[{""screen_name"": ""MadMoneyOnCNBC"", ""name"": ""Mad Money On CNBC"", ""id"": 16451932, ""id_str"": ""16451932"", ""indices"": [3, 18]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [85, 95]}]"
137,137,0.0,0.0,1.0,0.0,jimcramer,2019-01-16 16:05:01,This is exactly what i was talking about EXACTLY ,,2,16,[]
138,138,0.0,0.0,1.0,0.0,jimcramer,2019-01-16 16:05:44,The Wall Street Journal Dow Jones was NEVER for sale until it sold ,,3,21,[]
139,139,0.7672,0.0,0.59,0.41,jimcramer,2019-01-16 16:08:19,YES The democratization of your health Thats what we want Thanks for the tweet ,,5,21,[]
140,140,-0.2584,0.31,0.69,0.0,jimcramer,2019-01-16 16:15:35,We dont want dominance We want universality and democracy and trustapples credo ,,1,12,[]
